targetsDetected, destroyed, whereDestroyed.x, missionSuccess, decisionTimeAvg, decisionTimeVar
2,0,39,1,0.008395,7.25375e-05
2,0,39,1,0.008755,7.92145e-05
0,0,39,0,0.0121275,0.000211169
0,1,2,0,0.0188667,0.00048134
1,0,39,0,0.0087775,8.06048e-05
1,0,39,0,0.0102625,0.00014255
2,0,39,1,0.013205,0.000230484
0,0,39,0,0.0117775,0.000268482
1,0,39,0,0.0095025,0.000114913
1,1,38,0,0.0105077,0.000148305
1,0,39,0,0.010065,0.000144294
0,0,39,0,0.008925,8.3358e-05
1,0,39,0,0.0177,0.000595288
0,1,6,0,0.00948571,9.44714e-05
0,0,39,0,0.00948,0.000111329
1,0,39,0,0.0095025,9.75102e-05
0,0,39,0,0.01038,0.000149273
0,0,39,0,0.01142,0.000219222
0,0,39,0,0.0110875,0.000165188
1,0,39,0,0.009385,0.00010411
0,0,39,0,0.0103025,0.000159617
2,0,39,1,0.0121025,0.00020345
0,0,39,0,0.0159025,0.000429548
1,0,39,0,0.0140975,0.00029651
0,1,32,0,0.0138788,0.000297199
0,0,39,0,0.02741,0.00925665
0,0,39,0,0.01282,0.000283519
0,0,39,0,0.0160925,0.000784809
2,0,39,1,0.010955,0.000166089
0,0,39,0,0.0136925,0.000262746
3,0,39,1,0.0129025,0.000238291
2,0,39,1,0.0127775,0.000228411
0,0,39,0,0.012425,0.000206465
1,0,39,0,0.01328,0.000249393
1,0,39,0,0.01335,0.000239641
0,0,39,0,0.0112575,0.000167419
1,0,39,0,0.015665,0.000352289
1,0,39,0,0.0138525,0.000337074
3,0,39,1,0.0165875,0.000411413
0,0,39,0,0.015965,0.000378698
0,1,2,0,0.0108,0.0001229
1,0,39,0,0.011885,0.000181618
0,0,39,0,0.01182,0.000191207
0,0,39,0,0.0134575,0.00026239
1,0,39,0,0.01457,0.000301056
3,0,39,1,0.01812,0.000510912
0,0,39,0,0.0127225,0.000340892
1,0,39,0,0.0121175,0.000200148
1,0,39,0,0.011445,0.000168361
1,0,39,0,0.0101775,0.000108533
1,0,39,0,0.0146275,0.000317239
0,0,39,0,0.01209,0.000233371
3,0,39,1,0.01214,0.000191745
2,0,39,1,0.013105,0.000248511
0,0,39,0,0.0099225,0.000121213
1,0,39,0,0.01129,0.000188504
0,0,39,0,0.01357,0.000380324
0,0,39,0,0.0102775,0.000144846
1,0,39,0,0.0107925,0.000174352
2,0,39,1,0.01096,0.00015854
0,0,39,0,0.0098075,0.000102701
1,0,39,0,0.0849875,0.213866
0,0,39,0,0.009125,8.79365e-05
1,0,39,0,0.0144175,0.000396651
2,0,39,1,0.016945,0.000437738
1,0,39,0,0.0205975,0.000787287
3,0,39,1,0.0207675,0.00117852
1,0,39,0,0.01701,0.000447312
0,0,39,0,0.0161675,0.000410193
1,0,39,0,0.0168525,0.000407912
0,0,39,0,0.016405,0.000408937
2,0,39,1,0.021545,0.000640736
0,0,39,0,0.029615,0.00100557
0,0,39,0,0.0161825,0.000391203
1,0,39,0,0.0160975,0.000404336
0,0,39,0,0.01626,0.000407655
1,0,39,0,0.0122,0.000367992
1,0,39,0,0.01098,0.000181935
1,0,39,0,0.0095575,0.000118743
0,0,39,0,0.0092675,0.000104873
0,0,39,0,0.0094925,0.000115105
2,0,39,1,0.009,8.52175e-05
2,0,39,1,0.011715,0.000262764
1,0,39,0,0.0118575,0.000206737
1,0,39,0,0.0108,0.00016061
1,0,39,0,0.00871,8.1547e-05
2,0,39,1,0.010395,0.000150748
2,0,39,1,0.0120275,0.000260447
1,0,39,0,0.0105875,0.000153198
1,0,39,0,0.0181975,0.000838795
1,0,39,0,0.0121325,0.000220056
3,0,39,1,0.0154975,0.000360461
2,0,39,1,0.01556,0.000407709
0,0,39,0,0.01188,0.000214749
2,0,39,1,0.011865,0.000230305
0,0,39,0,0.0108475,0.000169597
1,0,39,0,0.01018,0.000124776
0,0,39,0,0.0154125,0.000355073
2,0,39,1,0.0104375,0.000144315
1,0,39,0,0.0098975,0.000138262
3,0,39,1,0.01081,0.000160744
1,0,39,0,0.0090175,0.000102299
0,0,39,0,0.011485,0.000207886
1,0,39,0,0.0100825,0.000142494
1,0,39,0,0.0094625,0.000126763
2,0,39,1,0.01059,0.00017092
2,0,39,1,0.0108675,0.000176194
1,0,39,0,0.0086775,7.88343e-05
2,0,39,1,0.0109575,0.000321998
1,0,39,0,0.0111875,0.00019183
2,0,39,1,0.0109225,0.000183114
2,0,39,1,0.01036,0.000158769
2,0,39,1,0.0088025,0.000103357
2,0,39,1,0.0103625,0.000162219
0,0,39,0,0.01115,0.000179827
0,0,39,0,0.00881,8.0337e-05
2,0,39,1,0.00935,0.000110183
1,0,39,0,0.009905,0.000135322
1,0,39,0,0.0096875,0.000136312
2,0,39,1,0.009175,9.6199e-05
1,0,39,0,0.015295,0.000500907
1,0,39,0,0.01455,0.00033129
0,0,39,0,0.012605,0.000223932
0,0,39,0,0.0096275,0.000104977
1,0,39,0,0.01017,0.000128843
2,0,39,1,0.0096575,0.000128021
2,0,39,1,0.0086925,9.28443e-05
1,1,14,0,0.00786,6.28913e-05
0,1,34,0,0.00925143,0.000110789
2,0,39,1,0.012455,0.00028257
1,0,39,0,0.0109225,0.000292851
1,0,39,0,0.0108725,0.000172883
2,0,39,1,0.01206,0.000222242
0,0,39,0,0.01004,0.000140747
0,0,39,0,0.010605,0.000138814
0,0,39,0,0.010955,0.000179886
1,0,39,0,0.011065,0.000161204
2,0,39,1,0.01024,0.000140006
1,0,39,0,0.0143775,0.000484005
2,0,39,1,0.01085,0.000179379
2,0,39,1,0.0085975,7.76233e-05
1,0,39,0,0.010025,0.000138502
1,0,39,0,0.0128475,0.000238826
0,0,39,0,0.010455,0.000204948
1,0,39,0,0.0108425,0.000146789
1,0,39,0,0.00983,0.000136005
2,0,39,1,0.0132875,0.000288024
1,0,39,0,0.010245,0.000136054
0,0,39,0,0.01484,0.000526839
3,0,39,1,0.0139875,0.000410045
1,0,39,0,0.011295,0.000226908
2,0,39,1,0.0107575,0.000172955
0,0,39,0,0.0101275,0.000128014
0,0,39,0,0.0127875,0.000250244
0,0,39,0,0.0096475,0.000113125
0,0,39,0,0.00965,0.000131757
1,0,39,0,0.0108475,0.000182303
1,0,39,0,0.0092075,0.00010736
3,0,39,1,0.010055,0.000136753
1,0,39,0,0.009395,0.000108392
2,0,39,1,0.0089825,8.35418e-05
1,0,39,0,0.00898,8.36855e-05
0,0,39,0,0.0121075,0.000252178
1,0,39,0,0.01052,0.00016498
0,0,39,0,0.010075,0.000137524
0,0,39,0,0.0091775,0.00010575
0,0,39,0,0.009025,0.000104849
0,0,39,0,0.012075,0.00040866
3,0,39,1,0.0113475,0.000175421
1,0,39,0,0.0134725,0.000330398
0,0,39,0,0.01071,0.000172446
1,0,39,0,0.014245,0.000312627
1,0,39,0,0.0101175,0.000127713
2,0,39,1,0.0153775,0.000607905
0,0,39,0,0.0140275,0.000286667
1,0,39,0,0.01127,0.000182455
1,0,39,0,0.0118625,0.000194349
2,0,39,1,0.0169975,0.000430792
1,0,39,0,0.01234,0.000221727
1,0,39,0,0.0144675,0.00033905
0,0,39,0,0.013425,0.000297105
1,0,39,0,0.011765,0.000214009
0,0,39,0,0.0126325,0.000359653
1,0,39,0,0.010325,0.00012969
0,0,39,0,0.0151175,0.000418457
1,0,39,0,0.0140425,0.00031275
1,0,39,0,0.0184225,0.000575349
1,0,39,0,0.013445,0.00024403
0,0,39,0,0.0119475,0.000205426
3,0,39,1,0.0120425,0.000196644
2,0,39,1,0.011745,0.000190189
0,0,39,0,0.014905,0.000410874
1,0,39,0,0.0218175,0.000663406
2,0,39,1,0.017715,0.0004678
2,0,39,1,0.018485,0.00050794
1,0,39,0,0.015295,0.00034677
1,0,39,0,0.0163075,0.000417539
0,0,39,0,0.019925,0.000579247
0,0,39,0,0.0163,0.000357659
1,0,39,0,0.0148425,0.000292106
2,0,39,1,0.00955,0.00011513
1,0,39,0,0.0093825,0.000112215
0,0,39,0,0.0081475,6.77928e-05
0,0,39,0,0.0106025,0.000156278
1,0,39,0,0.0117675,0.00018767
2,0,39,1,0.010045,0.000139595
1,0,39,0,0.0093125,9.95867e-05
0,1,8,0,0.0127667,0.000246523
2,0,39,1,0.0115725,0.000198336
2,0,39,1,0.011445,0.000210605
1,0,39,0,0.0112475,0.000197679
0,0,39,0,0.0098975,0.000132649
0,0,39,0,0.00977,0.000131266
1,0,39,0,0.01006,0.000152146
1,0,39,0,0.0094125,0.000127928
0,1,8,0,0.0117778,0.000208184
0,0,39,0,0.0106675,0.000169084
1,0,39,0,0.00931,0.000107891
1,0,39,0,0.00971,0.000104446
1,0,39,0,0.012815,0.000302579
2,0,39,1,0.0110825,0.000196767
1,0,39,0,0.008525,7.50665e-05
0,0,39,0,0.010395,0.0001752
1,0,39,0,0.0109725,0.000188065
0,0,39,0,0.01074,0.000175549
1,0,39,0,0.0099,0.000136482
2,0,39,1,0.011575,0.000203109
1,0,39,0,0.01721,0.000486314
2,0,39,1,0.0107975,0.000191543
0,0,39,0,0.0153575,0.000604256
2,0,39,1,0.0190375,0.00109869
0,0,39,0,0.010445,0.000169708
1,0,39,0,0.011255,0.00021016
1,0,39,0,0.0127575,0.000226574
1,0,39,0,0.01413,0.000266803
0,0,39,0,0.01093,0.000159833
2,0,39,1,0.0099,0.000121697
2,0,39,1,0.010855,0.000177335
2,0,39,1,0.0105925,0.000167254
0,0,39,0,0.00922,0.000106974
2,0,39,1,0.0106275,0.000146667
2,0,39,1,0.01699,0.000415314
0,0,39,0,0.0151075,0.000400549
2,0,39,1,0.013505,0.000299865
1,0,39,0,0.0094025,0.000106824
1,0,39,0,0.0098025,0.000134625
1,0,39,0,0.0105825,0.000141235
0,0,39,0,0.0099775,0.000121872
2,0,39,1,0.0103525,0.00014598
0,0,39,0,0.008955,8.4634e-05
2,0,39,1,0.011565,0.000219544
0,0,39,0,0.0135,0.000484064
2,0,39,1,0.0096425,0.00013201
1,0,39,0,0.009535,0.000127605
0,1,6,0,0.00854286,7.544e-05
3,0,39,1,0.009995,0.000151807
3,0,39,1,0.0089225,9.80187e-05
0,0,39,0,0.01023,0.000146606
2,0,39,1,0.012075,0.000180056
2,0,39,1,0.0161925,0.000342705
0,0,39,0,0.01288,0.00029157
0,0,39,0,0.01248,0.000225984
0,0,39,0,0.01639,0.000456336
0,0,39,0,0.01316,0.000238452
0,0,39,0,0.0137475,0.000219953
1,0,39,0,0.01222,0.000204434
0,0,39,0,0.0105325,0.000119856
0,0,39,0,0.0147975,0.000312505
0,0,39,0,0.0145425,0.000314079
2,0,39,1,0.03078,0.00112517
1,0,39,0,0.0295975,0.00103889
2,0,39,1,0.0194725,0.000589731
0,1,7,0,0.02525,0.000862775
2,0,39,1,0.01778,0.000454832
2,0,39,1,0.01275,0.000231749
0,0,39,0,0.0285125,0.000966561
1,0,39,0,0.0350325,0.00167505
2,0,39,1,0.02562,0.00106634
0,0,39,0,0.01211,0.000243954
1,0,39,0,0.0285275,0.00100235
1,0,39,0,0.020975,0.00065671
0,0,39,0,0.021905,0.000674701
1,0,39,0,0.022185,0.000698467
1,0,39,0,0.0160225,0.000413739
1,0,39,0,0.0194475,0.000536011
0,0,39,0,0.0285175,0.000966789
0,0,39,0,0.0259375,0.00086614
0,0,39,0,0.0119875,0.000223471
3,0,39,1,0.0280475,0.000984515
1,0,39,0,0.01991,0.000557668
0,0,39,0,0.0092825,8.98102e-05
1,0,39,0,0.0250525,0.000837912
0,0,39,0,0.0161425,0.00034771
0,0,39,0,0.02006,0.000556097
1,0,39,0,0.0180075,0.000457898
0,0,39,0,0.02799,0.000962314
1,0,39,0,0.02926,0.00101721
0,0,39,0,0.02009,0.000764493
1,0,39,0,0.020805,0.000765181
0,0,39,0,0.0238825,0.00108326
1,0,39,0,0.0240475,0.000788625
2,0,39,1,0.0279225,0.0009617
1,0,39,0,0.014675,0.000328928
1,0,39,0,0.0299675,0.00108283
1,0,39,0,0.0340775,0.00124982
0,0,39,0,0.027905,0.00101041
2,0,39,1,0.02679,0.00204078
0,0,39,0,0.01295,0.000214805
1,0,39,0,0.0214225,0.00079056
0,0,39,0,0.028775,0.000977531
1,1,25,0,0.0361,0.00133524
1,0,39,0,0.0182425,0.000510514
2,0,39,1,0.0155375,0.000386403
2,0,39,1,0.01194,0.00021162
2,0,39,1,0.014865,0.000373695
1,0,39,0,0.0097375,0.000118818
0,0,39,0,0.02892,0.000998543
0,0,39,0,0.0350725,0.00131944
2,0,39,1,0.0331025,0.00119739
0,1,28,0,0.0245207,0.000792564
1,0,39,0,0.035405,0.00130608
1,0,39,0,0.018275,0.00050969
2,0,39,1,0.026775,0.000908334
0,0,39,0,0.032995,0.00119485
1,0,39,0,0.03319,0.00120404
1,0,39,0,0.02558,0.00087683
1,0,39,0,0.0415575,0.00581042
3,0,39,1,0.02751,0.000986511
2,0,39,1,0.018755,0.000548019
0,0,39,0,0.0234075,0.000755665
1,0,39,0,0.037345,0.0014202
0,0,39,0,0.0287425,0.00102971
0,0,39,0,0.0198375,0.000696206
1,0,39,0,0.03444,0.00131042
0,0,39,0,0.030135,0.00115065
0,0,39,0,0.0159,0.000362149
0,0,39,0,0.0146325,0.000317989
1,0,39,0,0.0251625,0.000800435
2,0,39,1,0.035525,0.001456
0,1,28,0,0.0266414,0.000876082
0,0,39,0,0.03653,0.00135523
0,0,39,0,0.0960625,0.155752
1,0,39,0,0.02426,0.0011542
2,0,39,1,0.0305675,0.00177798
0,0,39,0,0.024655,0.000776269
2,0,39,1,0.027305,0.00122761
0,0,39,0,0.012625,0.000238155
1,0,39,0,0.0326625,0.00117823
1,0,39,0,0.0137525,0.000324004
1,0,39,0,0.023135,0.000732801
0,0,39,0,0.0166,0.00041375
2,0,39,1,0.0333275,0.00123051
2,0,39,1,0.0172175,0.000581898
1,0,39,0,0.029235,0.00101579
1,0,39,0,0.0194675,0.000668248
0,0,39,0,0.018245,0.000461103
2,0,39,1,0.02125,0.00067167
0,0,39,0,0.030275,0.0011095
2,0,39,1,0.024905,0.000787598
1,0,39,0,0.01765,0.000427588
1,0,39,0,0.0377825,0.00160601
1,0,39,0,0.03697,0.00141087
1,0,39,0,0.0209975,0.000627314
2,0,39,1,0.0265625,0.0010199
1,0,39,0,0.034235,0.00125469
1,0,39,0,0.0374,0.00149381
3,0,39,1,0.0322375,0.00117784
0,0,39,0,0.0330125,0.00118359
4,0,39,1,0.0281125,0.00095739
2,0,39,1,0.030605,0.00106863
0,0,39,0,0.01574,0.000348172
0,0,39,0,0.0143875,0.000420118
1,0,39,0,0.0328375,0.00145553
1,0,39,0,0.0176375,0.000673871
0,0,39,0,0.017835,0.000480132
0,0,39,0,0.030495,0.00108484
2,0,39,1,0.03684,0.00171162
2,0,39,1,0.02772,0.00114688
1,0,39,0,0.03207,0.00127278
2,0,39,1,0.031725,0.00117208
2,0,39,1,0.0243625,0.000867591
0,0,39,0,0.0320675,0.00118858
1,0,39,0,0.022905,0.000817698
1,0,39,0,0.02513,0.000844286
0,0,39,0,0.010685,0.000152494
1,0,39,0,0.0811875,0.153457
2,0,39,1,0.0320125,0.0022689
0,0,39,0,0.022665,0.000867347
0,0,39,0,0.025265,0.00101415
1,0,39,0,0.026225,0.000861547
2,0,39,1,0.0218425,0.000867621
0,0,39,0,0.0193475,0.000556745
2,0,39,1,0.0301875,0.00129881
1,0,39,0,0.0253675,0.000825176
0,0,39,0,0.035355,0.00129042
3,0,39,1,0.023575,0.000738625
0,0,39,0,0.024595,0.00101736
0,0,39,0,0.0101675,0.000133762
0,1,14,0,0.01108,0.000179428
0,0,39,0,0.023125,0.000841604
1,0,39,0,0.037155,0.00138077
2,0,39,1,0.0371725,0.00138183
0,0,39,0,0.0365375,0.00158944
1,0,39,0,0.012105,0.000211262
1,0,39,0,0.0298525,0.0010318
3,0,39,1,0.019085,0.000597502
2,0,39,1,0.0371575,0.00138083
0,0,39,0,0.0255875,0.000908834
1,0,39,0,0.0272,0.000920716
0,0,39,0,0.02074,0.000590968
1,0,39,0,0.0131375,0.000273014
1,0,39,0,0.0203825,0.000580813
2,0,39,1,0.0377225,0.00142303
0,0,39,0,0.0377125,0.00142233
0,0,39,0,0.036685,0.00137706
0,1,7,0,0.0381,0.00145185
0,0,39,0,0.022135,0.000660131
0,0,39,0,0.03433,0.00169044
1,0,39,0,0.0238775,0.000795747
1,1,24,0,0.019532,0.000543373
0,0,39,0,0.0350775,0.00127802
2,0,39,1,0.03706,0.00137367
1,0,39,0,0.030305,0.00120255
1,0,39,0,0.01067,0.000119466
2,0,39,1,0.032895,0.00117814
1,0,39,0,0.0303325,0.00110282
0,0,39,0,0.0279475,0.00116887
0,0,39,0,0.0347775,0.00143817
0,0,39,0,0.0354725,0.00129899
1,0,39,0,0.0999775,0.157921
1,0,39,0,0.01492,0.000331752
1,0,39,0,0.0212875,0.00127519
2,0,39,1,0.017765,0.000875218
1,0,39,0,0.0210925,0.000721544
1,0,39,0,0.026905,0.00109492
1,0,39,0,0.016105,0.000414254
2,0,39,1,0.02189,0.000713414
1,0,39,0,0.0152725,0.000362598
1,0,39,0,0.0266275,0.000981794
1,0,39,0,0.02342,0.000804711
0,0,39,0,0.0224875,0.000702038
0,0,39,0,0.0314325,0.00115863
0,0,39,0,0.0245875,0.000816263
0,0,39,0,0.02738,0.00104397
1,0,39,0,0.026415,0.00112265
1,0,39,0,0.03075,0.00108533
0,0,39,0,0.0357175,0.00131676
2,0,39,1,0.0322725,0.00114768
3,0,39,1,0.0258725,0.000836338
0,0,39,0,0.031805,0.00123068
3,0,39,1,0.029635,0.00101295
2,0,39,1,0.0368825,0.00136037
0,0,39,0,0.02747,0.000906794
0,0,39,0,0.01449,0.000342055
0,0,39,0,0.03322,0.00119036
1,0,39,0,0.033835,0.00121379
1,0,39,0,0.02468,0.000807703
0,0,39,0,0.01137,0.000183791
1,0,39,0,0.0362475,0.00135578
1,0,39,0,0.010755,0.000185022
2,0,39,1,0.032925,0.00119508
3,0,39,1,0.038845,0.00168492
0,0,39,0,0.02535,0.000911272
1,0,39,0,0.01811,0.000487935
0,0,39,0,0.0111725,0.000183604
1,0,39,0,0.0107975,0.000171303
2,0,39,1,0.01201,0.000192705
1,1,25,0,0.0117269,0.000194162
1,0,39,0,0.0228075,0.000866212
1,0,39,0,0.01155,0.000210662
2,0,39,1,0.0098125,0.000135293
2,0,39,1,0.01287,0.00026239
0,0,39,0,0.0118525,0.000214358
2,0,39,1,0.0099,0.000127222
1,0,39,0,0.0145725,0.000562706
0,0,39,0,0.014435,0.00032207
0,1,16,0,0.0123882,0.000203438
0,0,39,0,0.01466,0.000441268
1,0,39,0,0.013075,0.000267597
1,0,39,0,0.0138925,0.000387883
1,0,39,0,0.01248,0.000213856
0,0,39,0,0.01194,0.000288533
2,0,39,1,0.077595,0.169339
2,0,39,1,0.013245,0.000329949
1,0,39,0,0.012255,0.000344371
2,0,39,1,0.013295,0.000512648
1,0,39,0,0.015855,0.000755264
1,0,39,0,0.0131925,0.00029186
1,0,39,0,0.0155875,0.000391823
1,0,39,0,0.01329,0.000328933
1,0,39,0,0.008785,8.20565e-05
2,0,39,1,0.0097475,0.000115917
1,0,39,0,0.0113625,0.000190689
1,1,34,0,0.00951714,0.000101011
1,0,39,0,0.017735,0.000600716
1,0,39,0,0.0190475,0.000606723
2,0,39,1,0.0126175,0.000249414
0,0,39,0,0.0128925,0.000256039
2,0,39,1,0.0126075,0.000240786
0,0,39,0,0.0118975,0.000213686
0,0,39,0,0.0114225,0.000195095
0,0,39,0,0.0113925,0.000192011
2,0,39,1,0.0111025,0.000178579
0,0,39,0,0.01485,0.000355686
2,0,39,1,0.01005,0.000140369
2,0,39,1,0.01087,0.000177001
0,0,39,0,0.009505,0.000122553
2,0,39,1,0.0106725,0.000169052
0,0,39,0,0.0084875,7.43683e-05
0,0,39,0,0.01013,0.000132288
1,0,39,0,0.0148575,0.000413163
0,1,30,0,0.0134161,0.000327385
1,0,39,0,0.01073,0.000165189
2,0,39,1,0.0108775,0.000174033
1,0,39,0,0.009625,0.000129893
0,0,39,0,0.011395,0.000175125
1,0,39,0,0.0118875,0.000248824
2,0,39,1,0.0131375,0.000261926
0,0,39,0,0.019775,0.000553502
1,1,35,0,0.0170611,0.000428727
0,0,39,0,0.01524,0.000367617
2,0,39,1,0.0177425,0.000472263
1,0,39,0,0.01287,0.000263052
0,1,29,0,0.0217,0.000656461
1,0,39,0,0.0130475,0.000264158
1,0,39,0,0.01745,0.000498784
2,0,39,1,0.0131525,0.000242332
1,0,39,0,0.01023,0.000148473
2,0,39,1,0.01071,0.000172993
0,0,39,0,0.0101575,0.000134123
0,0,39,0,0.0113125,0.000200399
2,0,39,1,0.009155,0.000108861
2,0,39,1,0.0102125,0.000144916
1,0,39,0,0.00944,0.000108885
2,0,39,1,0.0104675,0.000163896
0,0,39,0,0.008895,8.28195e-05
2,0,39,1,0.0125475,0.000308976
1,0,39,0,0.02052,0.000581535
1,0,39,0,0.0210425,0.000623932
2,0,39,1,0.0298325,0.00101184
0,0,39,0,0.0218075,0.000668127
1,0,39,0,0.0215375,0.000865413
0,0,39,0,0.021515,0.00100613
1,0,39,0,0.01033,0.000147137
1,0,39,0,0.01041,0.000151498
0,0,39,0,0.0080175,6.58278e-05
0,0,39,0,0.01145,0.000206526
3,0,39,1,0.010025,0.000143809
1,0,39,0,0.0097625,0.000134911
2,0,39,1,0.00968,0.000131572
0,0,39,0,0.01071,0.00016795
1,0,39,0,0.00978,0.000120166
1,0,39,0,0.080175,0.176813
0,0,39,0,0.0165975,0.000436219
1,0,39,0,0.022905,0.000819767
2,0,39,1,0.0212125,0.000836687
0,0,39,0,0.01443,0.000350128
2,0,39,1,0.010055,0.000141358
1,0,39,0,0.0144875,0.000344168
3,0,39,1,0.01026,0.000149935
1,0,39,0,0.0117025,0.000200168
0,0,39,0,0.0085275,7.51177e-05
0,0,39,0,0.0098175,0.000136456
1,0,39,0,0.00942,0.000118512
1,1,37,0,0.00939737,9.48245e-05
2,0,39,1,0.00973,0.000131478
0,1,10,0,0.0106909,0.000183887
1,0,39,0,0.01076,0.000168843
2,0,39,1,0.0099025,0.000135382
1,1,15,0,0.010675,0.000159794
0,0,39,0,0.01171,0.000202651
0,0,39,0,0.01031,0.000122131
0,0,39,0,0.010605,0.000163536
1,0,39,0,0.0138325,0.000330016
1,0,39,0,0.01272,0.00024145
2,0,39,1,0.0096375,0.00011836
1,0,39,0,0.011585,0.000206848
1,0,39,0,0.009755,0.000118064
0,0,39,0,0.00922,0.000107651
1,0,39,0,0.01076,0.000176226
1,0,39,0,0.008605,7.7172e-05
0,0,39,0,0.008825,8.0157e-05
1,0,39,0,0.012685,0.000261815
1,0,39,0,0.0148375,0.00033764
0,0,39,0,0.01595,0.000398791
0,0,39,0,0.0124475,0.000238717
2,0,39,1,0.0092775,0.000108439
1,0,39,0,0.0096275,0.000111566
0,0,39,0,0.00985,0.000121989
1,0,39,0,0.0126975,0.000234223
2,0,39,1,0.0138575,0.000283666
1,0,39,0,0.0094475,0.000115957
1,0,39,0,0.015565,0.000329721
2,0,39,1,0.0192125,0.000534762
1,0,39,0,0.011,0.000169693
0,0,39,0,0.01576,0.000402885
0,0,39,0,0.0108125,0.000175271
0,0,39,0,0.0101975,0.000158564
2,0,39,1,0.012135,0.000221867
0,0,39,0,0.0165975,0.000447481
1,0,39,0,0.0178125,0.000499212
2,0,39,1,0.01113,0.00018069
0,0,39,0,0.0097875,0.000134164
1,0,39,0,0.00854,8.3834e-05
0,0,39,0,0.013505,0.000269565
0,0,39,0,0.0149675,0.000286047
2,0,39,1,0.01363,0.000277527
1,0,39,0,0.01949,0.000932701
0,0,39,0,0.0142775,0.000322738
1,0,39,0,0.0114675,0.000159059
1,0,39,0,0.0214875,0.000836131
1,0,39,0,0.013245,0.000291175
0,0,39,0,0.0096925,0.00011639
2,0,39,1,0.01049,0.000148886
1,0,39,0,0.0119125,0.000213347
2,0,39,1,0.0101,0.000144822
1,0,39,0,0.0090825,0.000103051
1,0,39,0,0.00966,0.00013129
1,0,39,0,0.01201,0.000278008
0,0,39,0,0.0126625,0.000202142
1,0,39,0,0.016655,0.000444823
1,0,39,0,0.00982,0.000142216
2,0,39,1,0.01651,0.000513939
3,0,39,1,0.0099225,0.000140915
0,0,39,0,0.0116725,0.000181113
1,0,39,0,0.01341,0.000259087
1,0,39,0,0.0116,0.000187305
1,0,39,0,0.0153,0.00035554
2,0,39,1,0.019745,0.000727478
1,0,39,0,0.0130275,0.000269095
1,0,39,0,0.0109475,0.000159013
2,0,39,1,0.0104075,0.000141999
0,0,39,0,0.011515,0.000179386
0,0,39,0,0.0130775,0.000442988
1,0,39,0,0.01174,0.00020361
0,1,11,0,0.014725,0.000242618
0,0,39,0,0.0246675,0.00875245
2,0,39,1,0.015395,0.000376476
2,0,39,1,0.01144,0.000196395
1,0,39,0,0.009865,0.000118871
3,0,39,1,0.011065,0.000174374
2,0,39,1,0.010715,0.000156618
3,0,39,1,0.011575,0.000181684
1,0,39,0,0.01432,0.000338015
1,0,39,0,0.0169525,0.00048632
2,0,39,1,0.0135,0.000293526
1,0,39,0,0.014885,0.000340797
0,0,39,0,0.0144625,0.000315144
2,0,39,1,0.0165675,0.000418219
1,0,39,0,0.02189,0.000740742
0,0,39,0,0.0151825,0.000333305
0,0,39,0,0.0138575,0.000260325
1,0,39,0,0.0111275,0.00016901
2,1,20,0,0.0104571,0.000148459
1,0,39,0,0.0114775,0.000183086
1,0,39,0,0.0102775,0.000132274
2,0,39,1,0.0151375,0.000412784
2,0,39,1,0.021045,0.000618426
2,0,39,1,0.027095,0.00121522
0,0,39,0,0.013915,0.000286937
2,0,39,1,0.009885,0.000105619
1,0,39,0,0.0118875,0.000157035
1,0,39,0,0.010615,0.000123902
2,0,39,1,0.0115775,0.000154917
2,0,39,1,0.009175,9.6934e-05
1,0,39,0,0.02074,0.000537212
1,0,39,0,0.024095,0.000803403
1,0,39,0,0.267857,2.42917
1,0,39,0,0.01432,0.000302448
2,0,39,1,0.0154725,0.000307551
1,0,39,0,0.012415,0.00020629
2,0,39,1,0.014455,0.00034815
1,0,39,0,0.0125275,0.000224853
3,0,39,1,0.01525,0.000350106
0,0,39,0,0.0144325,0.000318186
2,0,39,1,0.010475,0.000151547
1,0,39,0,0.017255,0.000447722
0,0,39,0,0.014715,0.000335565
2,0,39,1,0.016465,0.000395289
2,0,39,1,0.0110475,0.000160678
1,0,39,0,0.0109525,0.000155442
0,0,39,0,0.022555,0.000926191
2,0,39,1,0.0281925,0.0011906
2,0,39,1,0.0188525,0.000553645
2,0,39,1,0.01507,0.000342859
1,0,39,0,0.0124225,0.000192961
2,0,39,1,0.0239875,0.00133094
1,0,39,0,0.017165,0.000510562
1,0,39,0,0.01612,0.000598601
0,0,39,0,0.01523,0.000436712
3,0,39,1,0.015385,0.000619064
2,0,39,1,0.0151875,0.000399444
2,0,39,1,0.0116175,0.000208127
1,0,39,0,0.0150075,0.000452953
0,0,39,0,0.013315,0.000253166
1,0,39,0,0.0161025,0.00040087
2,0,39,1,0.0137275,0.000349732
3,0,39,1,0.01561,0.000402353
1,0,39,0,0.0123925,0.00020857
1,0,39,0,0.0104075,0.000131019
0,0,39,0,0.0108325,0.000185811
0,0,39,0,0.010265,0.00014742
3,0,39,1,0.01016,0.000141935
0,0,39,0,0.0126275,0.000365705
0,0,39,0,0.009875,0.000118215
0,0,39,0,0.0112525,0.000171995
3,0,39,1,0.01027,0.000141663
2,0,39,1,0.009365,0.00010931
0,1,10,0,0.0141818,0.000277513
1,0,39,0,0.010435,0.000140642
1,0,39,0,0.0142525,0.000386459
0,0,39,0,0.0120125,0.000391953
0,0,39,0,0.01462,0.000303918
