targetsDetected, destroyed, whereDestroyed.x, missionSuccess, decisionTimeAvg, decisionTimeVar
0,0,39,0,0.0139025,0.00030533
1,0,39,0,0.0134575,0.000299335
0,0,39,0,0.0103175,0.000146161
0,0,39,0,0.0158,0.000408844
0,0,39,0,0.015585,0.000424704
1,1,31,0,0.0188406,0.000519922
0,1,20,0,0.0118095,0.000181028
1,0,39,0,0.0173175,0.000611199
0,0,39,0,0.01897,0.000682182
2,0,39,1,0.0239125,0.00075651
1,0,39,0,0.0215475,0.000635583
0,1,19,0,0.02048,0.000597302
0,0,39,0,0.01971,0.000569001
3,0,39,1,0.02168,0.000818219
1,0,39,0,0.0181325,0.000515015
0,0,39,0,0.0185875,0.000574929
1,0,39,0,0.01507,0.000362217
0,1,22,0,0.0134304,0.000285321
0,1,25,0,0.0114038,0.000205471
1,0,39,0,0.0160925,0.000457338
2,0,39,1,0.022065,0.000662381
0,1,36,0,0.0147243,0.000413591
0,0,39,0,0.01986,0.00056028
3,0,39,1,0.0211775,0.000643681
1,0,39,0,0.0266675,0.000959486
2,0,39,1,0.017835,0.000500624
2,0,39,1,0.021835,0.000837961
1,0,39,0,0.0230025,0.000773581
0,0,39,0,0.01873,0.000697791
0,0,39,0,0.02167,0.000704238
0,0,39,0,0.0102275,0.000167653
0,0,39,0,0.0133725,0.000291325
2,1,29,0,0.0165467,0.000426331
0,0,39,0,0.0175875,0.000729942
1,1,21,0,0.0101409,0.000117992
1,1,30,0,0.0103161,0.000155239
0,0,39,0,0.0138525,0.000305641
0,1,8,0,0.00888889,8.27778e-05
1,1,20,0,0.0188286,0.000655277
0,0,39,0,0.02162,0.000655475
1,1,19,0,0.0191,0.000593771
1,0,39,0,0.0154175,0.000399579
0,0,39,0,0.0094875,0.000133944
0,0,39,0,0.0119475,0.000236207
3,0,39,1,0.00977,0.000179179
2,0,39,1,0.015355,0.000493487
0,0,39,0,0.023935,0.000733138
0,0,39,0,0.018085,0.000498043
1,0,39,0,0.0182525,0.00049684
2,0,39,1,0.0222725,0.00112863
0,0,39,0,0.0171375,0.000422017
0,0,39,0,0.02077,0.000627877
0,0,39,0,0.013395,0.000270369
0,0,39,0,0.0147925,0.000338241
0,1,25,0,0.0181654,0.000484687
0,1,16,0,0.0259941,0.000892506
0,1,25,0,0.0162654,0.00037506
2,1,18,0,0.017,0.000439928
1,0,39,0,0.01786,0.000497928
0,0,39,0,0.0191625,0.00068982
0,0,39,0,0.014655,0.000311215
0,0,39,0,0.0109475,0.000175288
0,0,39,0,0.0163175,0.000412755
0,0,39,0,0.019,0.000555176
0,0,39,0,0.01359,0.000327427
1,0,39,0,0.0148275,0.000380621
0,0,39,0,0.01681,0.000457576
0,1,23,0,0.0129583,0.000251094
3,0,39,1,0.0155725,0.000402254
2,0,39,1,0.01916,0.000533497
1,1,29,0,0.0175433,0.000457043
1,0,39,0,0.0241925,0.000752069
0,1,25,0,0.0244346,0.000762576
0,0,39,0,0.020555,0.000593025
0,0,39,0,0.0191525,0.000536919
1,0,39,0,0.0220825,0.000671252
0,0,39,0,0.02326,0.000741724
0,0,39,0,0.0206925,0.000586729
0,1,28,0,0.0249621,0.000953907
0,0,39,0,0.02281,0.000752439
0,1,11,0,0.0215833,0.000665147
2,0,39,1,0.01928,0.000559239
1,0,39,0,0.0204825,0.000606624
0,1,15,0,0.0262187,0.000844071
2,0,39,1,0.020335,0.000585697
2,0,39,1,0.01528,0.000355361
1,0,39,0,0.023445,0.000832873
0,0,39,0,0.0154075,0.000387395
3,0,39,1,0.01385,0.000314259
0,1,24,0,0.011272,0.000213734
2,0,39,1,0.0188575,0.000607855
0,0,39,0,0.0152625,0.000396676
0,0,39,0,0.0226825,0.00093258
1,0,39,0,0.0179325,0.000505089
0,0,39,0,0.0146175,0.00035133
0,0,39,0,0.0164475,0.000475462
0,0,39,0,0.0171575,0.000496239
0,0,39,0,0.02214,0.000670899
0,0,39,0,0.0129375,0.000259013
1,0,39,0,0.0160775,0.000425292
0,0,39,0,0.0164975,0.00048562
1,1,18,0,0.0102211,0.000148973
1,0,39,0,0.0202625,0.000607799
0,0,39,0,0.0126025,0.000277541
0,0,39,0,0.0177925,0.000510446
1,0,39,0,0.0222675,0.000731968
2,1,37,0,0.0187684,0.000557088
0,1,21,0,0.00982727,0.000135273
0,0,39,0,0.01996,0.000591132
2,0,39,1,0.0174425,0.000507857
2,0,39,1,0.0241675,0.000911817
0,0,39,0,0.0176925,0.000531888
0,0,39,0,0.0101525,0.000164236
1,0,39,0,0.01556,0.000383777
1,0,39,0,0.0146175,0.000324857
0,0,39,0,0.01668,0.000417872
0,0,39,0,0.01549,0.000372207
1,0,39,0,0.0176275,0.000455794
1,0,39,0,0.0240375,0.000887919
3,0,39,1,0.011565,0.000212863
1,0,39,0,0.0212425,0.000626009
1,0,39,0,0.01739,0.000541255
0,0,39,0,0.014995,0.00059602
1,0,39,0,0.0151775,0.000382229
0,0,39,0,0.016515,0.000440124
0,0,39,0,0.01863,0.000544505
0,1,21,0,0.01865,0.000501876
0,0,39,0,0.01056,0.000176365
1,0,39,0,0.012905,0.000291197
1,0,39,0,0.01931,0.000537025
0,0,39,0,0.020095,0.000537344
0,0,39,0,0.017735,0.000477716
0,0,39,0,0.01613,0.000418179
0,0,39,0,0.009575,0.00015392
0,1,18,0,0.0206526,0.000749184
0,0,39,0,0.021855,0.000626194
1,1,23,0,0.0179292,0.000450375
0,0,39,0,0.022335,0.000649252
0,0,39,0,0.0786575,0.124475
1,0,39,0,0.018655,0.000503439
0,0,39,0,0.019305,0.000564775
0,0,39,0,0.0213925,0.000616919
2,0,39,1,0.01516,0.000384183
0,0,39,0,0.0213075,0.00077195
0,0,39,0,0.0133175,0.000290774
0,0,39,0,0.0156275,0.00039401
0,1,32,0,0.0151212,0.000371497
1,0,39,0,0.01108,0.000204644
1,0,39,0,0.0210075,0.000857968
1,0,39,0,0.018205,0.000601071
1,1,32,0,0.0159182,0.000400528
2,0,39,1,0.016485,0.000396203
1,0,39,0,0.0189325,0.000508511
0,1,30,0,0.0138,0.000317232
1,0,39,0,0.01272,0.000279706
1,1,17,0,0.0121,0.000249608
1,0,39,0,0.016615,0.000447159
0,0,39,0,0.0182225,0.00048861
0,1,21,0,0.013,0.000280452
1,0,39,0,0.0163,0.000411795
1,0,39,0,0.0206025,0.00057279
1,0,39,0,0.015975,0.000419718
1,0,39,0,0.01867,0.000587613
1,0,39,0,0.017845,0.000478199
1,0,39,0,0.012175,0.000251279
0,0,39,0,0.0120225,0.00025015
1,0,39,0,0.013605,0.00030581
2,0,39,1,0.01709,0.000423553
0,1,14,0,0.02234,0.000725115
1,0,39,0,0.0113525,0.00021671
1,0,39,0,0.014795,0.000358396
0,0,39,0,0.0213525,0.000612751
0,0,39,0,0.0152325,0.000361204
0,1,8,0,0.00685556,4.70678e-05
1,0,39,0,0.0071175,5.14527e-05
0,0,39,0,0.0074875,5.83198e-05
0,0,39,0,0.0076625,6.10413e-05
2,0,39,1,0.007595,6.00815e-05
1,0,39,0,0.0084225,7.45763e-05
2,0,39,1,0.0178175,0.000608333
0,0,39,0,0.01309,0.000311765
2,0,39,1,0.019585,0.000571976
0,0,39,0,0.017445,0.000516983
1,0,39,0,0.023535,0.000718728
1,1,9,0,0.01733,0.000457563
0,0,39,0,0.01584,0.000516698
0,0,39,0,0.01588,0.000379642
1,0,39,0,0.01424,0.000370617
0,0,39,0,0.0145325,0.000577199
0,0,39,0,0.0101,0.000150266
0,0,39,0,0.0121125,0.000239899
1,0,39,0,0.0176925,0.000558366
0,0,39,0,0.0128325,0.000306487
2,1,23,0,0.0158667,0.00041532
2,0,39,1,0.0197725,0.000561702
0,0,39,0,0.013925,0.000333176
2,0,39,1,0.0258375,0.00105096
1,0,39,0,0.01854,0.00063242
1,0,39,0,0.0167325,0.000430597
0,0,39,0,0.023215,0.000706529
0,0,39,0,0.01614,0.00039887
0,0,39,0,0.0077325,6.52038e-05
1,0,39,0,0.0193025,0.000599251
1,0,39,0,0.015335,0.00036544
1,0,39,0,0.0155075,0.000395214
1,0,39,0,0.0195525,0.000777762
0,1,12,0,0.0150154,0.000345315
0,0,39,0,0.0140675,0.000319135
0,0,39,0,0.021855,0.00179799
1,0,39,0,0.016795,0.00045943
1,1,38,0,0.0219872,0.000742069
0,0,39,0,0.0112225,0.000191865
0,0,39,0,0.0184175,0.000521479
1,0,39,0,0.0205725,0.000604737
1,0,39,0,0.021945,0.00129136
1,0,39,0,0.01941,0.000613393
1,0,39,0,0.02207,0.000651271
0,1,8,0,0.0208333,0.000695506
0,0,39,0,0.01899,0.00124722
1,0,39,0,0.01819,0.000595042
0,1,24,0,0.026764,0.00140897
2,0,39,1,0.0169025,0.0004724
0,0,39,0,0.0095875,0.00014582
1,1,22,0,0.0161739,0.00045512
1,0,39,0,0.0169875,0.000446315
0,0,39,0,0.018995,0.000545843
4,0,39,1,0.0195225,0.000579621
2,0,39,1,0.0164425,0.00045319
0,0,39,0,0.0191225,0.000523501
0,1,35,0,0.0130028,0.000282417
0,0,39,0,0.017405,0.000446315
1,0,39,0,0.01342,0.000310086
1,0,39,0,0.0108825,0.000182666
0,0,39,0,0.014275,0.000348811
1,1,24,0,0.0117,0.000213018
0,0,39,0,0.0111925,0.000220038
2,0,39,1,0.0184625,0.000530429
1,0,39,0,0.0192125,0.000590016
1,0,39,0,0.0160375,0.000391978
2,0,39,1,0.0113175,0.000227164
0,0,39,0,0.00964,0.000178728
3,1,28,0,0.0175241,0.000451521
2,0,39,1,0.0177475,0.000459956
1,0,39,0,0.0140975,0.000316482
0,0,39,0,0.01769,0.000543195
0,0,39,0,0.0181275,0.00078272
1,0,39,0,0.011405,0.000209984
1,0,39,0,0.01883,0.000509093
0,1,19,0,0.021555,0.000612994
0,0,39,0,0.0210025,0.00059988
1,1,20,0,0.0154952,0.000371041
0,0,39,0,0.01405,0.000317294
1,1,22,0,0.0141739,0.00030302
1,0,39,0,0.0175125,0.000555026
0,0,39,0,0.02265,0.000695869
0,0,39,0,0.0192275,0.000528877
1,0,39,0,0.0189825,0.00055519
0,0,39,0,0.078005,0.122918
1,0,39,0,0.0249725,0.000958995
0,0,39,0,0.01357,0.000302748
3,0,39,1,0.0180425,0.000469744
1,0,39,0,0.0146975,0.000352063
1,1,27,0,0.0153536,0.000369908
2,0,39,1,0.01803,0.000512341
2,1,38,0,0.0145282,0.000379675
1,0,39,0,0.0177375,0.00046387
0,0,39,0,0.02116,0.00067849
1,0,39,0,0.015715,0.000393961
1,0,39,0,0.0193875,0.00056372
1,1,21,0,0.01465,0.000340327
0,0,39,0,0.007225,5.3636e-05
0,1,22,0,0.00809565,0.000100258
2,0,39,1,0.0072875,5.40732e-05
0,0,39,0,0.00688,4.7433e-05
3,0,39,1,0.008005,8.52295e-05
0,1,23,0,0.007625,6.01133e-05
2,1,34,0,0.0126914,0.000262072
0,0,39,0,0.0172,0.000434125
0,1,11,0,0.0105917,0.000171144
1,0,39,0,0.0221825,0.000695273
0,0,39,0,0.020655,0.000770878
0,1,18,0,0.0175526,0.000531688
0,1,18,0,0.0135737,0.000305389
0,0,39,0,0.0157775,0.000417511
0,0,39,0,0.01744,0.000619331
0,0,39,0,0.026105,0.00238434
0,1,21,0,0.0270182,0.000910075
0,0,39,0,0.0152875,0.000361149
1,0,39,0,0.0172125,0.000441369
1,0,39,0,0.0138475,0.000396344
4,0,39,1,0.010065,0.000205893
2,0,39,1,0.0198825,0.000580169
0,0,39,0,0.0102075,0.000174175
1,0,39,0,0.0166,0.00047846
0,0,39,0,0.01457,0.000363051
1,0,39,0,0.01545,0.000364758
2,0,39,1,0.016865,0.000489297
0,0,39,0,0.0212725,0.000720681
3,0,39,1,0.016845,0.000461974
0,0,39,0,0.01476,0.000344297
1,0,39,0,0.0113225,0.000232957
2,1,26,0,0.00839259,9.63378e-05
1,0,39,0,0.0127225,0.000360128
1,0,39,0,0.017995,0.000473583
0,0,39,0,0.0156675,0.000381867
0,0,39,0,0.0089425,0.000100292
0,0,39,0,0.01605,0.000440366
0,0,39,0,0.012435,0.000259652
0,0,39,0,0.012695,0.000262414
1,0,39,0,0.017585,0.000478752
0,0,39,0,0.01469,0.000394687
1,0,39,0,0.0127575,0.000274356
1,0,39,0,0.0103525,0.000163837
0,1,37,0,0.0193026,0.00054002
1,1,16,0,0.0102235,0.000186659
0,0,39,0,0.0784575,0.142335
0,0,39,0,0.0199075,0.000685613
0,1,16,0,0.0128706,0.000257418
0,1,27,0,0.0233607,0.000700664
2,0,39,1,0.0211525,0.000927464
0,0,39,0,0.0133825,0.000288892
0,0,39,0,0.0137975,0.000305874
0,0,39,0,0.0164925,0.000442999
1,1,26,0,0.0163556,0.000411224
0,0,39,0,0.0159925,0.000433558
1,1,23,0,0.0169375,0.000431181
0,0,39,0,0.0187925,0.000517804
1,0,39,0,0.018515,0.000616219
0,0,39,0,0.018415,0.000543122
1,0,39,0,0.01376,0.000319849
0,0,39,0,0.014615,0.000346816
1,0,39,0,0.0207925,0.000590939
2,0,39,1,0.0140325,0.000347962
1,0,39,0,0.0193625,0.000564349
1,0,39,0,0.016975,0.000450308
0,1,25,0,0.0119423,0.000216442
1,0,39,0,0.01644,0.000438999
2,0,39,1,0.014345,0.000312096
1,0,39,0,0.014235,0.000323801
2,0,39,1,0.01974,0.000613364
1,0,39,0,0.0129925,0.000275423
2,0,39,1,0.0197425,0.000637962
1,1,22,0,0.0140652,0.000364101
2,0,39,1,0.01511,0.000383899
0,0,39,0,0.0145175,0.000330421
3,1,36,0,0.0201486,0.00056262
1,0,39,0,0.0125875,0.000284829
0,0,39,0,0.0184725,0.000544229
0,0,39,0,0.0196925,0.000592209
0,0,39,0,0.012835,0.000274377
0,0,39,0,0.008835,0.000117991
0,0,39,0,0.0144875,0.00037563
2,0,39,1,0.0123725,0.000266733
0,1,15,0,0.0091375,8.79138e-05
1,0,39,0,0.0079725,8.24758e-05
1,1,33,0,0.0142559,0.000325703
1,0,39,0,0.0212525,0.000753704
0,0,39,0,0.015795,0.000377908
0,0,39,0,0.0177125,0.000487516
1,1,15,0,0.0104812,0.000157534
0,0,39,0,0.0088025,0.000105788
2,0,39,1,0.02138,0.000656761
1,0,39,0,0.0204625,0.000568865
1,0,39,0,0.0104225,0.000146956
0,0,39,0,0.014705,0.000649047
1,0,39,0,0.0164025,0.000449614
1,0,39,0,0.0168475,0.000428629
2,0,39,1,0.016165,0.000420529
0,1,15,0,0.0218875,0.000678365
2,1,39,0,0.0193025,0.000521754
1,0,39,0,0.0185875,0.000490172
1,0,39,0,0.01507,0.000354139
0,0,39,0,0.01427,0.000362933
1,0,39,0,0.014775,0.000409886
1,0,39,0,0.017835,0.000494839
3,0,39,1,0.0106725,0.000192439
0,0,39,0,0.019845,0.000535369
0,0,39,0,0.01776,0.000466106
1,0,39,0,0.01821,0.000515299
0,0,39,0,0.0194,0.000746167
0,0,39,0,0.012365,0.000258956
0,0,39,0,0.019425,0.000559313
0,0,39,0,0.0234375,0.000837389
1,0,39,0,0.0204,0.000654158
1,0,39,0,0.0169,0.000445497
2,0,39,1,0.016595,0.000452367
1,0,39,0,0.0183925,0.000495074
0,0,39,0,0.018645,0.000519996
1,0,39,0,0.009775,0.000146451
0,0,39,0,0.0119875,0.000220004
0,0,39,0,0.0151225,0.000356521
0,0,39,0,0.0120225,0.000234788
0,0,39,0,0.0128075,0.000292676
2,0,39,1,0.0125725,0.000287316
1,0,39,0,0.01631,0.00041407
1,0,39,0,0.0135575,0.000290054
1,0,39,0,0.0147625,0.000348434
0,0,39,0,0.0126,0.000255978
0,0,39,0,0.0160375,0.000458521
0,0,39,0,0.0205875,0.000584734
0,1,18,0,0.0165789,0.000391925
0,0,39,0,0.0189525,0.000705813
3,0,39,1,0.0151325,0.0003687
0,0,39,0,0.0176875,0.000505066
1,0,39,0,0.0130025,0.000302415
1,1,19,0,0.01047,0.000178876
0,0,39,0,0.01068,0.000207767
1,1,37,0,0.01745,0.000512185
0,0,39,0,0.016895,0.000758362
1,0,39,0,0.0235525,0.000707591
0,0,39,0,0.019215,0.000528268
2,0,39,1,0.02077,0.000582231
2,0,39,1,0.0231325,0.000701759
1,0,39,0,0.014325,0.000329629
2,1,31,0,0.0142156,0.000321023
0,0,39,0,0.0258125,0.000808608
0,0,39,0,0.01394,0.00034551
2,0,39,1,0.021175,0.000602277
0,0,39,0,0.02047,0.000578913
2,0,39,1,0.014375,0.000334683
0,1,22,0,0.0233739,0.000693735
0,1,19,0,0.012635,0.00025193
0,0,39,0,0.01875,0.000572097
3,1,25,0,0.0176885,0.000471067
0,0,39,0,0.01402,0.000338308
0,0,39,0,0.01343,0.000321621
1,0,39,0,0.0135675,0.000325235
0,0,39,0,0.0121975,0.000270204
1,0,39,0,0.0122225,0.000255417
0,1,19,0,0.01364,0.000299962
0,1,31,0,0.0186969,0.000915758
1,0,39,0,0.01838,0.000489835
1,0,39,0,0.01441,0.000342569
1,1,28,0,0.0219069,0.000627449
1,0,39,0,0.0167125,0.000438639
0,1,25,0,0.0164269,0.000432452
0,0,39,0,0.0189525,0.000555178
0,0,39,0,0.0189625,0.000514614
0,0,39,0,0.10051,0.28464
1,0,39,0,0.0260675,0.00747985
1,1,18,0,0.0127211,0.000232792
1,0,39,0,0.016615,0.000517871
0,0,39,0,0.01138,0.000243449
3,1,38,0,0.0157179,0.000399589
0,0,39,0,0.01431,0.000329028
0,0,39,0,0.0154125,0.000381756
2,0,39,1,0.0119475,0.000239237
1,0,39,0,0.0115275,0.000214811
1,0,39,0,0.019285,0.000545798
0,0,39,0,0.0169825,0.000439447
0,0,39,0,0.014235,0.000331558
1,0,39,0,0.0080175,6.79907e-05
1,0,39,0,0.0160275,0.000412365
0,0,39,0,0.01573,0.000410988
0,1,9,0,0.01331,0.000295033
1,1,8,0,0.0129444,0.000299928
1,1,23,0,0.0128458,0.000314025
1,0,39,0,0.0115875,0.00028771
2,0,39,1,0.0118125,0.000236358
0,0,39,0,0.009485,0.000143445
2,1,24,0,0.00802,6.64372e-05
0,0,39,0,0.013005,0.000312325
0,0,39,0,0.0153675,0.000374683
0,0,39,0,0.0102425,0.000173843
1,0,39,0,0.02234,0.000744795
0,1,15,0,0.00760625,6.02731e-05
1,0,39,0,0.012265,0.000248007
1,0,39,0,0.0179925,0.000537517
0,0,39,0,0.0211125,0.000626541
0,0,39,0,0.0240925,0.00088524
0,1,18,0,0.0138579,0.000321331
2,0,39,1,0.0157875,0.00042252
0,0,39,0,0.020315,0.000605263
0,0,39,0,0.0177025,0.000469046
1,0,39,0,0.0181825,0.000591867
0,0,39,0,0.016615,0.000451595
0,0,39,0,0.0181575,0.000528448
0,0,39,0,0.0171375,0.000458684
0,0,39,0,0.0146775,0.000369186
0,0,39,0,0.01955,0.00107617
0,0,39,0,0.0211825,0.000721509
0,0,39,0,0.0152775,0.000374617
1,0,39,0,0.019305,0.000598439
0,0,39,0,0.016295,0.000407335
2,0,39,1,0.0210275,0.00086768
0,0,39,0,0.00976,0.000151391
0,0,39,0,0.0239825,0.000894522
0,0,39,0,0.01694,0.000488886
1,0,39,0,0.0178325,0.000506579
1,0,39,0,0.01938,0.000578887
0,1,14,0,0.0106733,0.000158413
1,0,39,0,0.009825,0.0001488
1,0,39,0,0.013325,0.000276994
3,0,39,1,0.01687,0.000458787
0,0,39,0,0.0104575,0.00017195
0,0,39,0,0.0198775,0.00068212
2,0,39,1,0.0140675,0.00035055
0,0,39,0,0.01446,0.000364933
0,0,39,0,0.011845,0.000228595
0,0,39,0,0.014345,0.000316884
1,0,39,0,0.0146725,0.000416536
0,0,39,0,0.01634,0.000410164
1,1,36,0,0.0203216,0.000581296
0,0,39,0,0.0141975,0.000319356
2,0,39,1,0.0155475,0.000368494
0,0,39,0,0.0138925,0.000290323
1,0,39,0,0.0195125,0.000719029
1,1,23,0,0.0165417,0.000515015
0,1,17,0,0.0133611,0.000308358
1,0,39,0,0.019015,0.000544609
1,0,39,0,0.0173425,0.00045375
1,0,39,0,0.0146025,0.000370252
0,1,16,0,0.00920588,0.000125903
2,0,39,1,0.0158475,0.000436916
3,1,35,0,0.0163306,0.00047023
0,0,39,0,0.0082625,8.82453e-05
0,0,39,0,0.0182125,0.000930604
2,0,39,1,0.0092275,0.000106002
1,0,39,0,0.01744,0.000443408
2,1,27,0,0.0106321,0.00018163
0,1,17,0,0.00964444,0.000132637
0,0,39,0,0.01385,0.00032444
0,1,32,0,0.0147121,0.000332728
1,1,32,0,0.0140333,0.000342009
0,0,39,0,0.0226425,0.00128496
1,0,39,0,0.0136175,0.000328894
1,0,39,0,0.0103725,0.000172144
1,0,39,0,0.01606,0.000466642
1,0,39,0,0.0157325,0.000412377
1,0,39,0,0.01202,0.000221151
0,0,39,0,0.02027,0.000564599
0,0,39,0,0.01157,0.00022326
1,0,39,0,0.0101675,0.000168866
1,0,39,0,0.009255,0.000120024
0,0,39,0,0.0101575,0.000154069
0,0,39,0,0.0102275,0.00016768
0,0,39,0,0.0146325,0.000388618
0,0,39,0,0.021605,0.000723044
2,0,39,1,0.02277,0.000720963
0,0,39,0,0.0160675,0.000401302
1,0,39,0,0.01523,0.000393007
0,1,15,0,0.0193687,0.000514756
1,0,39,0,0.01692,0.000473251
0,0,39,0,0.0158825,0.000420491
2,0,39,1,0.012835,0.000280721
0,0,39,0,0.0184925,0.000516657
1,0,39,0,0.0247825,0.00120757
2,0,39,1,0.0156775,0.000938626
1,0,39,0,0.01361,0.000303106
1,0,39,0,0.0148925,0.000590905
0,0,39,0,0.0161675,0.000401568
2,1,34,0,0.0121829,0.000278271
0,1,13,0,0.0132571,0.000295127
1,0,39,0,0.0111825,0.000201958
0,0,39,0,0.01228,0.000259432
1,0,39,0,0.0188925,0.000535207
0,0,39,0,0.0206475,0.00105961
2,0,39,1,0.02532,0.000854781
0,0,39,0,0.0197375,0.000719729
1,0,39,0,0.01904,0.000565984
1,0,39,0,0.01773,0.000666435
0,1,15,0,0.0135312,0.000265292
2,0,39,1,0.0187525,0.000595908
0,0,39,0,0.0185575,0.000525056
0,0,39,0,0.02402,0.000873822
1,1,14,0,0.02044,0.000661651
0,1,12,0,0.0191231,0.000518262
0,1,10,0,0.0308,0.00125078
0,1,36,0,0.024,0.000824868
0,0,39,0,0.01891,0.000514918
2,0,39,1,0.01725,0.000584251
2,0,39,1,0.03549,0.00188871
2,1,37,0,0.0161868,0.00105252
1,0,39,0,0.0206975,0.000679717
1,0,39,0,0.019945,0.000990865
0,0,39,0,0.0263425,0.00157711
0,1,25,0,0.0289654,0.00102374
0,0,39,0,0.0278925,0.00124945
2,0,39,1,0.0232275,0.000870658
1,0,39,0,0.0116625,0.000202551
0,0,39,0,0.02041,0.000599475
0,0,39,0,0.0165775,0.000597959
0,0,39,0,0.0137025,0.000300254
0,0,39,0,0.0192425,0.000622735
3,0,39,1,0.025475,0.00117384
0,0,39,0,0.02819,0.00115796
0,0,39,0,0.0236625,0.000804809
0,0,39,0,0.0219675,0.000817668
0,0,39,0,0.018265,0.000530715
1,0,39,0,0.0358175,0.00654125
0,0,39,0,0.0198475,0.000558176
0,0,39,0,0.0207475,0.000623795
0,0,39,0,0.014255,0.000338219
1,0,39,0,0.01884,0.00060096
1,0,39,0,0.0211425,0.00098994
1,0,39,0,0.0240525,0.000945955
1,0,39,0,0.02484,0.000774542
1,0,39,0,0.0171125,0.000497359
0,0,39,0,0.026715,0.000947652
0,0,39,0,0.0255875,0.00129897
0,0,39,0,0.0258375,0.000952123
0,0,39,0,0.0210875,0.000783731
2,0,39,1,0.0152275,0.000342283
0,0,39,0,0.0128875,0.000309474
1,0,39,0,0.020625,0.000872423
1,0,39,0,0.030855,0.00143804
0,0,39,0,0.013625,0.000266237
1,0,39,0,0.0197625,0.000809744
2,0,39,1,0.017245,0.000471718
1,1,30,0,0.0153097,0.000405345
0,0,39,0,0.01777,0.000648437
0,0,39,0,0.015215,0.000387037
1,0,39,0,0.01562,0.000393036
0,0,39,0,0.023265,0.000748579
1,0,39,0,0.018845,0.000556815
2,0,39,1,0.0159875,0.000444497
0,0,39,0,0.021495,0.000707976
0,0,39,0,0.0219125,0.00244129
1,1,19,0,0.04243,0.00795854
1,0,39,0,0.03018,0.00130642
0,0,39,0,0.02797,0.00128906
2,0,39,1,0.0196925,0.000657675
2,0,39,1,0.02799,0.00181482
0,0,39,0,0.0208025,0.00084285
0,0,39,0,0.0216325,0.00093843
0,0,39,0,0.0205325,0.000632458
2,0,39,1,0.023515,0.00083807
0,0,39,0,0.02664,0.00101655
1,0,39,0,0.0177325,0.000497754
2,0,39,1,0.0236825,0.000941241
1,0,39,0,0.0172725,0.000520055
1,0,39,0,0.0169125,0.000413803
1,1,12,0,0.0145154,0.000353978
1,0,39,0,0.015085,0.000451355
1,1,37,0,0.0223789,0.000681942
1,1,12,0,0.0154462,0.000371257
0,0,39,0,0.0168625,0.000497621
1,0,39,0,0.02815,0.00120043
0,0,39,0,0.021065,0.000639756
1,0,39,0,0.02394,0.000765146
0,0,39,0,0.0217325,0.000706706
1,0,39,0,0.0210475,0.000616464
1,0,39,0,0.020685,0.000646747
2,0,39,1,0.014865,0.000365247
3,0,39,1,0.0137775,0.000311213
1,1,29,0,0.0163533,0.000412591
1,0,39,0,0.0144525,0.0003574
0,1,23,0,0.0192042,0.000582445
1,0,39,0,0.02047,0.000632651
0,0,39,0,0.015055,0.000344616
1,1,15,0,0.017525,0.000531601
0,0,39,0,0.013615,0.000323318
0,1,14,0,0.0238,0.000746465
1,0,39,0,0.070705,0.0874951
4,0,39,1,0.0210125,0.000662223
0,0,39,0,0.021705,0.00106731
1,0,39,0,0.0273725,0.0033367
1,0,39,0,0.0205075,0.000681573
1,0,39,0,0.017225,0.000441249
1,1,28,0,0.0190172,0.000508661
0,0,39,0,0.023,0.000949466
0,0,39,0,0.02017,0.000583604
2,1,22,0,0.00910435,0.000119112
0,0,39,0,0.0185925,0.000644096
0,1,27,0,0.0146429,0.000337462
0,0,39,0,0.0098,0.0001348
0,0,39,0,0.02741,0.00203879
2,0,39,1,0.0237425,0.00084728
1,0,39,0,0.02594,0.00105207
1,0,39,0,0.02185,0.000651516
0,0,39,0,0.0131075,0.000293329
0,0,39,0,0.0282125,0.00116163
0,0,39,0,0.0241375,0.000751882
0,0,39,0,0.0175725,0.000485411
1,0,39,0,0.01489,0.000399786
0,0,39,0,0.0281875,0.00188492
0,0,39,0,0.0250475,0.000810315
2,0,39,1,0.019585,0.000530642
1,0,39,0,0.01609,0.000410687
1,0,39,0,0.0357725,0.00194411
0,0,39,0,0.034595,0.00259327
1,0,39,0,0.0122575,0.000254777
0,0,39,0,0.012835,0.000285745
1,0,39,0,0.0183225,0.000506514
1,0,39,0,0.0209875,0.000646368
0,0,39,0,0.01991,0.000547564
2,0,39,1,0.0175275,0.000446727
0,0,39,0,0.02174,0.000639262
1,0,39,0,0.0202525,0.00069012
3,0,39,1,0.0169225,0.000417198
0,0,39,0,0.020255,0.000578945
0,0,39,0,0.01461,0.000382812
3,0,39,1,0.01588,0.000378237
0,0,39,0,0.0201975,0.000622249
2,0,39,1,0.013375,0.000292667
2,0,39,1,0.0183725,0.000504208
0,0,39,0,0.0193625,0.000537208
0,1,18,0,0.0200474,0.00059179
0,0,39,0,0.022835,0.000691749
2,0,39,1,0.01949,0.000611045
1,0,39,0,0.0116975,0.00022805
0,0,39,0,0.02804,0.0027129
1,1,34,0,0.02396,0.000728239
0,0,39,0,0.0264075,0.00151718
2,0,39,1,0.0237775,0.00086544
0,0,39,0,0.02183,0.000840581
0,0,39,0,0.0174825,0.00054866
0,0,39,0,0.0188925,0.000580423
0,0,39,0,0.0237425,0.000713345
2,1,32,0,0.0281182,0.00110131
2,0,39,1,0.0259025,0.000984435
